,id,start,end,record,prog,duration,18?,US?,sex,age,trip_int,trip_dom,trip_risk,know_1,know_2,know_3,know_4,know_5,know_6,know_7,know_8,know_9,know_10,know_11,know_12,know_13,2_group_know_weighted_sum,3_group_know_weighted_sum,knowinf_1,knowinf_2,knowinf_3,knowinf_4,knowinf_5,knowinf_6,knowinf_7,knowinf_8,knowinf_9,knowinf_10,2_group_knowinf_weighted_sum,3_group_knowinf_weighted_sum,search,source_part,source_fam,source_fre,source_reli,source_doct,source_tv,source_radi,source_news,source_gov,source_soc,source_web,mainst_?,source_most,info_accu,info_upto,behav_1,behav_2,behav_3,behav_4,behav_5,behav_6,behav_7,behav_8,behav_9,behav_10,behav_11,behav_12,2_group_behav_weighted_sum,3_group_behav_weighted_sum,behav7_1,behav7_2,behav7_3,behav7_4,2_group_behav7_weighted_sum,3_group_behav7_weighted_sum,smoke,drink,sleep,trav_sev,trav_cruise,trav_plan_int,trav_plan_dom,percv_risk,3mon_cases,percv_sev,belief_1,belief_2,belief_3,belief_4,belief_5,belief_6,belief_7,belief_8,belief_9,belief_10,belief_11,belief_12,fedgov_resp,statgov_resp,threat_secur,threat_econ,threat_pers,attid_pol_1,attid_pol_2,attid_pol_3,attid_pol_4,attid_pol_5,attid_pol_6,attid_pol_7,optimism,vote_?,vote_1,vote_2,vote_3,vote_4,anx_1,anx_2,anx_3,anx_4,impact_1,impact_2,impact_3,impact_4,impact_5,impact_6,race,state,urban,work,healthcare,child,educ,polit
4467,ID4552,3/29/2020 13:05,3/29/2020 13:26,3/29/2020 13:26,100,1231,1,1,0,4,0,0,3,1,1,0,0,1,1,0,1,1,1,1,1,0,7.5,7.7,1,1,1,1,1,1,1,1,1,1,9,9,3,0,1,1,0,0,0,0,0,1,0,1,0,4,0,0,0,1,1,1,1,0,1,1,1,1,1,0,6.5,6,1,1,1,1,3,3.3,3,0,3,3,3,3,3,5,3,5,2,2,3,0,2,3,1,3,1,3,1,0,5,4,2,3,3,3,1,2,3,2,3,3,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,6,6,1,5,0,0,4,1
4468,ID4556,3/29/2020 13:26,3/29/2020 13:37,3/29/2020 13:37,100,683,1,1,1,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,3,1,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,1,1,0,0,1,1,1,0,1,5,4.7,0,1,1,1,2.5,2.7,0,0,3,3,3,3,3,5,4,5,3,3,3,0,2,0,2,2,1,3,1,1,5,5,3,3,2,3,2,2,3,3,3,3,3,1,1,1,0,1,5,1,0,0,1,1,1,0,1,0,6,32,1,1,0,1,3,3
4469,ID4558,3/29/2020 13:29,3/29/2020 13:40,3/29/2020 13:40,100,615,1,1,0,1,0,0,3,1,1,1,1,1,0,1,1,1,1,1,1,1,10,10,1,1,0,1,1,1,1,1,1,1,8,8,3,1,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,1,1,1,0,0,3.5,3.3,1,1,1,1,3,3.3,0,0,2,3,3,3,3,6,3,5,3,3,2,1,2,2,2,1,3,2,2,1,3,6,2,3,2,2,1,3,2,2,2,2,2,1,1,1,0,1,2,2,1,1,2,1,1,1,5,2,6,38,2,1,1,1,2,2
4470,ID4561,3/29/2020 13:39,3/29/2020 13:47,3/29/2020 13:47,100,463,1,1,0,0,0,1,3,1,1,1,0,1,1,1,1,1,1,1,1,0,9,9,1,1,0,1,1,1,1,1,1,1,8,8,4,1,0,0,0,1,1,0,1,1,1,1,0,4,0,0,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,0,1,2.5,2.7,0,0,3,3,3,3,3,4,3,5,2,2,1,0,2,2,2,2,1,2,2,0,5,6,2,2,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,0,1,0,1,1,0,5,5,3,30,2,7,0,0,3,2
4471,ID4562,3/29/2020 13:34,3/29/2020 13:48,3/29/2020 13:48,100,840,1,1,1,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,0,1,2,2,0,0,3,3,3,3,3,5,4,5,3,3,2,0,2,0,2,3,2,1,1,0,3,5,1,3,2,3,1,3,3,2,2,1,2,1,1,1,0,0,2,2,2,0,0,1,1,0,1,0,6,4,1,6,0,1,2,3
4472,ID4563,3/29/2020 13:39,3/29/2020 13:49,3/29/2020 13:49,100,625,1,1,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,4,0,0,0,0,1,0,0,1,1,0,1,0,8,1,1,1,0,1,1,1,0,0,1,1,1,0,0,5.5,5.3,0,1,0,1,2,2,0,0,4,3,3,3,3,6,4,7,3,3,3,0,2,0,3,3,0,3,0,0,1,6,2,2,3,2,2,2,3,2,2,2,1,1,1,1,1,1,5,5,2,2,2,2,5,5,2,2,6,39,3,1,0,1,1,0
4473,ID4572,3/29/2020 13:51,3/29/2020 14:02,3/29/2020 14:02,100,642,1,1,1,2,0,0,2,1,1,1,0,1,0,0,1,1,0,1,1,1,7.5,7.7,1,1,0,0,1,1,1,1,1,1,7,7,1,1,0,1,0,0,1,1,0,1,1,0,0,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,3,2.7,0,1,1,1,2.5,2.7,0,3,4,3,3,3,3,5,6,4,3,3,1,1,1,2,3,2,2,1,2,1,2,2,2,3,3,2,0,0,3,3,3,3,1,1,1,0,1,1,2,0,1,0,1,2,1,2,0,2,6,49,1,1,0,1,2,3
4474,ID4574,3/29/2020 13:50,3/29/2020 14:03,3/29/2020 14:03,100,752,1,1,0,2,0,0,2,1,1,1,1,1,1,0,1,0,0,1,1,0,8,8,1,0,1,1,1,1,1,1,1,1,8,8,3,0,1,1,0,1,0,0,1,1,1,1,0,4,0,0,0,1,1,1,1,0,0,1,1,1,1,0,6,5.7,1,1,1,1,3,3.3,3,0,3,3,3,3,3,6,3,8,3,3,3,1,2,3,3,3,0,2,0,0,5,5,1,3,3,1,2,3,3,3,3,3,3,1,0,1,1,1,5,5,5,5,5,5,5,5,5,5,6,24,1,8,0,1,1,1
4475,ID4576,3/29/2020 14:00,3/29/2020 14:07,3/29/2020 14:07,100,419,1,1,0,2,0,3,1,1,0,1,1,1,1,1,1,1,1,0,1,1,9.5,9.7,1,1,0,0,1,1,1,1,1,1,7,7,3,1,0,0,0,0,0,1,1,1,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.7,0,1,0,1,2,2,3,4,3,1,3,0,0,5,4,6,2,2,2,0,0,0,1,1,3,1,1,0,5,5,1,3,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,6,43,1,1,0,0,3,1
4476,ID4588,3/29/2020 14:06,3/29/2020 14:16,3/29/2020 14:16,100,600,1,1,0,3,0,0,2,0,1,1,1,0,1,1,1,1,1,1,1,1,9.5,9.3,1,1,1,1,1,1,1,1,1,1,9,9,3,0,0,0,0,1,0,0,0,1,0,0,0,8,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5.5,5,1,1,1,1,3,3.3,1,0,3,3,3,3,3,3,4,4,3,3,3,1,3,1,3,2,1,3,3,1,1,1,3,2,3,1,2,3,3,2,3,3,1,1,1,1,1,1,5,5,0,5,5,5,5,5,5,5,6,25,2,3,1,0,4,0
4477,ID4589,3/29/2020 14:04,3/29/2020 14:19,3/29/2020 14:19,100,901,1,1,1,3,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,10.5,10.3,1,1,1,1,1,1,1,1,1,1,9,9,4,0,0,0,0,0,1,1,1,1,0,0,0,8,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2.5,2.3,0,1,0,1,2,2,3,3,3,3,3,3,3,3,4,9,3,3,1,0,2,1,1,2,1,2,2,0,5,2,1,3,3,1,0,2,3,3,3,3,2,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,6,4,1,1,0,1,2,1
4478,ID4590,3/29/2020 14:12,3/29/2020 14:19,3/29/2020 14:19,100,462,1,1,1,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,3,1,0,1,0,0,0,0,1,1,0,1,0,8,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,1,1,1,1,3,3.3,3,3,3,3,3,3,2,2,3,4,2,2,2,0,0,0,1,2,1,2,2,1,3,5,3,3,3,1,0,2,3,3,3,2,2,1,0,0,0,1,0,0,0,1,0,5,0,0,2,0,5,22,1,1,0,0,3,1
4479,ID4593,3/29/2020 14:12,3/29/2020 14:22,3/29/2020 14:22,100,606,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,0,1,0,1,0,1,0,8,1,1,0,0,1,1,0,0,1,1,1,1,0,0,4.5,4.3,1,1,0,1,2.5,2.7,3,3,3,3,3,3,3,5,4,3,3,3,3,1,3,3,3,3,2,1,0,1,8,7,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,1,1,0,0,5,5,5,0,0,0,6,33,1,5,0,0,1,2
4480,ID4594,3/29/2020 14:10,3/29/2020 14:23,3/29/2020 14:23,100,768,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,2,1,1,1,0,0,0,0,1,1,0,0,0,8,1,1,1,0,0,1,1,0,1,1,1,1,0,0,5.5,5,1,1,1,1,3,3.3,0,0,4,3,3,3,3,8,6,5,3,3,3,2,3,0,3,2,1,1,2,0,2,6,2,3,1,2,1,2,3,2,3,2,1,1,1,1,0,1,1,0,0,0,5,5,2,0,0,0,6,19,2,1,1,1,4,0
4481,ID4595,3/29/2020 14:15,3/29/2020 14:24,3/29/2020 14:24,100,541,1,1,1,2,0,1,4,1,1,0,1,1,1,1,1,1,1,0,1,0,8,8,1,0,0,1,1,1,1,1,1,0,6,6,3,1,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,1,1,0,0,1,1,1,0,1,4.5,4,0,1,0,0,1,1,3,4,3,3,3,3,3,5,4,6,3,2,1,1,2,3,1,2,2,1,2,0,6,6,3,3,3,1,1,2,3,3,3,3,1,1,0,1,0,0,2,2,1,2,1,2,0,1,1,0,6,35,1,8,0,1,2,2
4482,ID4596,3/29/2020 14:09,3/29/2020 14:24,3/29/2020 14:24,100,866,1,1,0,3,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,0,0,0,0,0,1,1,1,1,0,8,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,1,1,2.5,2.7,4,4,2,3,3,3,3,6,6,7,3,3,1,0,2,0,2,2,1,1,2,0,3,1,2,3,3,1,1,3,3,2,3,1,2,1,1,1,1,1,2,2,1,2,5,2,1,1,1,1,6,1,2,6,0,0,1,2
4483,ID4597,3/29/2020 14:12,3/29/2020 14:24,3/29/2020 14:24,100,746,1,1,1,5,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,3,1,0,0,0,1,1,1,0,0,1,0,0,5,1,1,0,1,1,1,1,0,0,1,1,1,0,0,5.5,5.3,0,1,0,1,2,2,0,3,3,3,3,3,3,7,4,6,2,3,3,1,3,2,1,0,2,1,2,1,7,7,1,2,2,2,1,2,3,3,3,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,14,3,5,0,0,2,1
4484,ID4598,3/29/2020 14:19,3/29/2020 14:25,3/29/2020 14:25,100,386,1,1,0,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,1,1,1,1,1,1,1,1,1,0,8,1,0,0,0,0,1,1,0,1,1,1,1,0,0,4.5,4,1,1,1,1,3,3.3,0,2,3,3,3,3,3,3,5,3,3,3,2,0,2,1,2,2,1,2,2,0,1,7,2,3,1,2,1,3,2,3,3,2,2,1,1,1,0,0,1,1,1,1,5,5,2,1,1,1,6,35,2,1,1,1,4,0
4485,ID4602,3/29/2020 14:19,3/29/2020 14:29,3/29/2020 14:30,100,607,1,1,0,4,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,9.5,9.3,1,1,1,0,0,1,1,1,1,1,7,7,2,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,1,1,0,1,2.5,2.7,0,0,3,3,3,3,3,2,4,7,3,3,2,0,0,2,0,3,3,0,2,0,5,7,3,3,2,2,2,2,2,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,2,1,1,0,4,2
4486,ID4607,3/29/2020 14:22,3/29/2020 14:35,3/29/2020 14:35,100,812,1,1,0,4,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,10,10,1,1,0,1,1,1,1,1,1,1,8,8,1,0,0,0,0,1,1,0,0,1,0,0,0,4,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,1,1,2.5,2.7,0,0,3,3,3,3,3,6,3,8,3,3,2,0,3,2,2,2,2,1,3,0,9,8,2,3,2,1,2,3,3,3,3,3,2,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,6,38,1,1,1,0,3,1
4487,ID4611,3/29/2020 14:29,3/29/2020 14:38,3/29/2020 14:38,100,522,1,1,0,1,0,0,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,0,1,1,1,1,1,1,1,1,8,8,4,1,1,1,0,1,1,0,1,1,1,0,0,8,1,1,0,1,0,1,1,0,0,1,1,1,1,1,6,5.3,0,1,1,0,1.5,1.7,0,0,3,3,3,3,3,8,6,7,3,3,0,2,3,3,3,3,0,1,1,1,5,6,3,3,3,1,1,2,3,3,3,3,1,1,1,1,0,1,5,2,2,1,5,5,5,5,5,2,6,40,1,1,1,1,3,3
4488,ID4613,3/29/2020 14:32,3/29/2020 14:41,3/29/2020 14:41,100,526,1,1,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,10,10,1,1,0,0,1,1,1,1,1,1,7,7,4,0,0,1,0,1,1,0,0,1,1,1,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.5,2.3,0,0,0,1,1,1,5,0,1,2,2,2,1,1,4,1,2,2,0,3,1,2,0,1,3,0,3,1,5,5,0,0,3,2,1,2,2,2,3,3,1,1,1,1,0,0,5,5,5,5,5,0,5,5,5,5,6,14,1,1,1,1,1,1
4489,ID4626,3/29/2020 14:41,3/29/2020 14:48,3/29/2020 14:48,100,429,1,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,1,1,1,1,1,1,0,4,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,0,1,1,1,2.5,2.7,0,0,5,3,3,3,3,5,5,6,3,3,3,0,2,2,3,3,0,2,1,0,2,10,3,3,2,3,1,3,3,3,3,3,2,1,1,1,1,1,5,5,5,5,5,5,2,2,5,5,6,35,2,1,1,0,2,2
4490,ID4629,3/29/2020 14:42,3/29/2020 14:51,3/29/2020 14:51,100,519,1,1,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,3,0,0,0,0,0,0,0,1,1,0,1,0,8,1,1,0,0,1,1,0,0,1,1,1,1,0,0,4.5,4.3,0,1,0,0,1,1,0,0,3,3,3,2,2,5,4,5,2,2,2,1,1,1,2,2,1,3,1,1,0,3,3,2,3,0,0,3,2,2,1,1,1,1,1,1,0,0,5,5,5,1,5,5,5,1,1,1,6,38,2,1,0,0,3,3
4491,ID4632,3/29/2020 14:44,3/29/2020 14:52,3/29/2020 14:52,100,469,1,1,0,2,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,3,1,1,1,0,1,0,0,1,1,1,1,0,8,0,1,0,0,0,1,1,0,1,1,1,1,0,0,4.5,4,1,1,1,1,3,3.3,0,3,4,3,3,3,3,1,4,4,3,3,3,0,3,3,2,3,2,1,2,0,3,2,3,3,1,2,2,3,3,3,3,1,2,1,0,1,1,0,1,1,1,0,1,1,1,0,5,1,4,22,1,8,0,0,2,2
4492,ID4639,3/29/2020 14:47,3/29/2020 14:57,3/29/2020 14:57,100,600,1,1,0,2,0,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,1,1,1,1,1,1,1,1,9,9,4,0,0,0,0,1,1,0,0,1,1,1,0,8,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,0,1,2,2,0,0,4,3,3,3,3,4,3,3,3,2,1,1,1,1,1,2,0,2,0,1,4,5,3,3,3,3,2,3,3,3,2,3,2,1,1,1,1,1,5,2,2,1,2,2,2,1,1,1,6,14,3,1,1,0,2,3
4493,ID4655,3/29/2020 14:53,3/29/2020 15:11,3/29/2020 15:11,100,1046,1,1,0,5,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,1,0,1,0,1,1,0,1,0,8,0,0,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,0,1,2.5,2.7,0,0,4,3,3,3,3,4,4,8,3,3,3,0,3,0,3,3,0,1,1,0,9,9,1,3,2,2,2,2,3,3,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,49,2,5,0,0,3,1
4494,ID4659,3/29/2020 15:00,3/29/2020 15:15,3/29/2020 15:15,100,891,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,3,1,1,0,0,1,0,1,0,1,0,0,0,4,1,1,0,1,1,1,1,0,0,1,1,1,0,0,5.5,5.3,0,1,0,1,2,2,1,0,4,3,3,3,2,5,4,5,3,3,2,1,2,0,3,1,0,2,1,1,1,6,2,3,2,3,2,3,3,3,1,1,2,1,1,1,0,1,1,1,1,1,5,2,2,5,2,5,6,32,1,1,0,0,2,0
4495,ID4673,3/29/2020 15:12,3/29/2020 15:25,3/29/2020 15:25,100,831,1,1,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,3,0,1,1,0,0,0,0,1,1,1,1,0,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,0,1,2,2,1,3,3,3,3,3,3,5,5,5,3,3,0,0,2,0,2,2,0,3,1,0,1,5,2,3,3,3,2,3,3,3,1,0,1,1,1,1,1,1,5,5,5,5,5,2,5,1,5,5,6,38,3,4,0,0,2,0
4496,ID4681,3/29/2020 15:20,3/29/2020 15:30,3/29/2020 15:30,100,608,1,1,1,5,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,2,1,1,1,0,0,1,0,0,1,1,1,0,8,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2.5,2.3,0,1,0,1,2,2,0,3,3,2,3,2,2,1,4,6,3,3,3,0,0,0,2,2,2,1,2,0,8,8,2,3,2,2,2,2,3,2,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,5,0,0,3,1
4497,ID4683,3/29/2020 15:11,3/29/2020 15:30,3/29/2020 15:30,100,1153,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,1,1,1,1,1,1,1,1,8,8,3,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,1,1,1,1,0,1,1,1,1,0,0,7,6.7,1,1,0,1,2.5,2.7,0,0,3,3,3,3,3,5,3,10,3,3,1,1,2,2,1,2,0,3,1,1,4,6,2,2,3,3,1,2,3,3,2,3,3,1,0,1,1,1,5,5,1,5,5,5,1,0,5,5,6,30,2,1,0,0,2,1
4498,ID4687,3/29/2020 15:23,3/29/2020 15:32,3/29/2020 15:32,100,524,1,1,0,3,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,1,0,1,1,1,1,1,1,1,0,4,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,1,1,2.5,2.7,0,0,4,3,3,3,3,8,3,8,3,3,2,1,0,0,3,2,0,3,2,1,3,3,2,2,2,3,2,1,1,3,2,2,1,1,1,1,1,1,1,0,0,0,1,5,1,0,0,0,6,25,1,1,1,0,4,0
4499,ID4689,3/29/2020 15:24,3/29/2020 15:33,3/29/2020 15:33,100,556,1,1,0,4,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,9,9,1,1,0,0,1,0,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3,3,3,2,4,2,2,2,2,0,0,3,0,3,3,0,3,0,8,4,0,2,2,0,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,1,5,0,0,3,1
4500,ID4693,3/29/2020 15:20,3/29/2020 15:35,3/29/2020 15:35,100,896,1,1,1,5,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,1,1,3,3.3,0,3,4,3,3,3,3,2,2,6,3,3,3,1,3,0,3,2,0,3,2,1,2,5,3,3,3,3,3,3,3,3,2,2,2,1,1,1,0,1,0,0,0,0,0,5,0,0,0,0,6,47,2,5,0,0,3,0
4501,ID4694,3/29/2020 15:20,3/29/2020 15:35,3/29/2020 15:35,100,863,1,1,0,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,4,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,6,5.7,0,1,1,1,2.5,2.7,0,0,4,3,3,3,3,1,3,6,3,3,3,0,3,2,2,1,2,1,2,0,5,5,2,3,1,1,0,2,2,2,3,2,2,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,6,38,2,5,0,0,2,3
4502,ID4699,3/29/2020 15:27,3/29/2020 15:39,3/29/2020 15:39,100,681,1,1,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,2,1,1,0,0,0,1,1,0,1,1,1,0,4,0,0,0,0,1,1,0,0,1,1,1,1,0,0,4.5,4.3,0,1,1,1,2.5,2.7,0,0,4,3,2,3,2,3,4,4,2,2,2,0,1,1,1,0,2,0,3,0,8,8,1,3,2,2,2,2,2,3,2,1,3,1,1,0,0,0,1,0,0,0,1,1,1,0,2,0,6,43,2,9,0,1,3,1
4503,ID4700,3/29/2020 15:28,3/29/2020 15:40,3/29/2020 15:40,100,728,1,1,0,3,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,9,9,1,1,0,1,1,1,1,1,1,1,8,8,3,0,1,0,1,0,1,0,0,1,1,1,0,4,1,1,0,0,1,1,0,0,0,1,1,0,1,0,3.5,3.3,1,1,0,1,2.5,2.7,0,1,3,3,3,3,3,8,4,7,3,3,2,1,2,1,2,2,1,2,2,1,5,7,3,3,2,1,1,2,1,3,3,3,2,1,0,1,1,1,5,1,1,0,2,2,2,1,0,1,6,13,2,1,0,0,2,3
4504,ID4701,3/29/2020 15:28,3/29/2020 15:40,3/29/2020 15:40,100,731,1,1,1,5,0,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,0,0,1,1,1,1,1,1,1,7,7,3,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,1,0,1,1,1,0,1,1,1,1,0,0,6,5.7,0,1,0,0,1,1,0,3,3,3,3,3,1,3,3,3,2,2,2,1,1,1,1,2,2,1,3,0,2,1,2,3,3,2,3,3,3,2,3,2,2,1,1,0,0,1,5,1,5,1,5,1,5,5,5,1,6,13,2,5,0,0,2,3
4505,ID4708,3/29/2020 15:34,3/29/2020 15:46,3/29/2020 15:46,100,704,1,1,1,3,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,9,9,1,1,0,1,1,1,1,1,1,1,8,8,2,0,0,1,0,1,1,1,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1,0,1,2.5,2.7,0,0,3,3,3,3,3,3,3,3,3,3,2,0,0,1,2,1,1,1,1,0,1,1,2,3,3,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,6,36,3,1,0,0,3,0
4506,ID4710,3/29/2020 15:40,3/29/2020 15:46,3/29/2020 15:46,100,398,1,1,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,0,1,1,1,1,8,8,4,1,1,1,0,0,0,0,0,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,3,3.3,0,3,3,3,3,3,3,5,4,5,3,3,3,0,0,0,3,2,2,1,1,0,3,5,3,3,2,2,1,3,3,3,3,3,2,1,0,0,0,1,1,0,0,1,1,1,5,0,5,1,6,25,1,1,0,0,4,2
4507,ID4712,3/29/2020 15:39,3/29/2020 15:47,3/29/2020 15:47,100,513,1,1,0,1,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,9,9,4,0,0,0,0,1,0,0,0,1,1,1,0,8,0,0,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,0,0,1,1.5,1.7,0,3,4,3,3,3,3,10,6,5,3,3,3,1,2,3,3,2,0,3,1,1,3,3,1,2,2,3,1,3,2,3,3,3,2,1,0,0,0,1,5,5,5,5,5,5,5,5,5,5,6,38,1,1,0,1,3,2
4508,ID4717,3/29/2020 15:48,3/29/2020 15:54,3/29/2020 15:54,100,346,1,1,0,3,1,0,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,1,1,1,1,1,1,1,1,9,9,3,0,0,1,0,1,1,0,1,0,1,0,0,4,0,1,0,0,0,1,1,0,1,1,1,1,0,0,4.5,4,1,0,0,0,0.5,0.7,0,3,4,3,3,3,3,8,3,8,3,3,0,0,1,0,2,2,1,2,2,0,1,1,3,3,3,3,3,3,2,3,3,2,1,1,1,1,1,1,5,2,2,1,2,2,2,2,2,1,6,10,2,1,1,0,3,0
4509,ID4720,3/29/2020 15:46,3/29/2020 15:56,3/29/2020 15:56,100,582,1,1,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,0,0,1,1,1,1,1,0,7,0,0,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,0,1,2.5,2.7,0,0,4,3,3,3,3,5,4,4,3,3,2,0,3,0,3,2,0,3,1,1,3,5,3,3,3,3,2,3,2,3,1,1,1,1,1,1,1,1,5,0,0,0,5,5,5,0,1,0,6,38,3,1,0,0,3,0
